ride_id,time,lat,lng
1724,65807,41.9175,-87.7018
1724,66268,41.9296,-87.7079
1725,23757,41.9467,-87.6834
1725,25712,41.8777,-87.6353
1726,38624,41.8892,-87.6278
1726,38926,41.899,-87.6299
1727,30120,41.8772,-87.6394
1727,31175,41.8457,-87.6225
1728,61078,41.8958,-87.6772
1728,61954,41.9295,-87.6842
1729,47789,41.9942,-87.6894
1729,48917,41.9804,-87.7161
1730,61248,41.8765,-87.6205
1730,61290,41.8765,-87.6205
1731,60266,41.8672,-87.626
1731,60685,41.8576,-87.6194
1732,34038,41.978,-87.668
1732,35465,41.9401,-87.6455
1733,42570,41.9367,-87.6368
1733,43877,41.8945,-87.6179
1734,71001,41.8619,-87.6935
1734,72451,41.8964,-87.661
1735,67592,41.9117,-87.6268
1735,68774,41.8868,-87.6223
1736,49904,41.8793,-87.632
1736,50416,41.8902,-87.6262
1737,58129,41.8904,-87.6175
1737,58621,41.899,-87.6299
1738,13268,41.9395,-87.6638
1738,15262,41.9395,-87.6638
1739,30139,42.0106,-87.6624
1739,31654,41.9491,-87.6486
1740,54729,41.9798,-87.6775
1740,58661,41.9798,-87.6775
1741,54103,41.8777,-87.6548
1741,54766,41.8916,-87.6484
1742,62241,41.9507,-87.6687
1742,65332,41.9507,-87.6687
1743,59833,41.8892,-87.6385
1743,60978,41.8996,-87.6677
1744,68576,41.8783,-87.6439
1744,68982,41.89,-87.6366
1745,59733,41.9067,-87.6348
1745,61222,41.9322,-87.6586
1746,58146,41.9296,-87.7079
1746,60792,41.9171,-87.7102
1747,47698,41.8604,-87.6258
1747,48030,41.8708,-87.6257
1748,49374,41.9295,-87.6431
1748,49902,41.9437,-87.649
1749,61321,41.9256,-87.6584
1749,64295,41.9256,-87.6584
1750,61336,41.908,-87.6315
1750,62840,41.8926,-87.6145
1751,59533,41.9611,-87.729
1751,62498,41.9684,-87.7118
1752,42943,41.9102,-87.6435
1752,44506,41.9102,-87.6435
1753,70366,41.89,-87.6366
1753,70780,41.8783,-87.6439
1754,51193,41.9716,-87.6502
1754,52187,41.9326,-87.6364
1755,70767,41.9437,-87.649
1755,71129,41.9579,-87.6495
1756,51472,41.8902,-87.6262
1756,52090,41.8813,-87.6295
1757,69893,41.8847,-87.6277
1757,70541,41.8708,-87.6257
1758,61907,41.903,-87.6313
1758,63035,41.9312,-87.6443
1759,70885,41.8382,-87.6451
1759,71621,41.8081,-87.6456
1760,66053,41.8999,-87.6344
1760,66767,41.9002,-87.643
1761,47648,41.8846,-87.6319
1761,47968,41.8847,-87.6195
1762,62403,41.9157,-87.6346
1762,63319,41.9394,-87.6684
1763,54102,41.8902,-87.6262
1763,54425,41.8938,-87.6417
1764,29547,41.8827,-87.6325
1764,31048,41.9201,-87.6779
1765,58593,41.8772,-87.6394
1765,59410,41.8672,-87.626
1766,44108,41.9542,-87.6544
1766,46194,41.8969,-87.6217
1767,72313,41.8695,-87.6555
1767,72982,41.8819,-87.6488
1768,60856,41.8651,-87.657
1768,61172,41.8746,-87.657
1769,63285,41.9182,-87.6569
1769,64924,41.9437,-87.649
1770,56599,41.8624,-87.6511
1770,56791,41.8624,-87.6511
1771,47425,41.9208,-87.6637
1771,48696,41.9367,-87.6368
1772,58394,41.9102,-87.6435
1772,58878,41.9102,-87.6435
1773,40388,41.8915,-87.6268
1773,43978,41.8772,-87.6394
1774,68899,41.8746,-87.657
1774,69433,41.8722,-87.6615
1775,22228,41.8817,-87.6395
1775,22356,41.8794,-87.6355
1776,66846,41.8938,-87.6417
1776,67645,41.9137,-87.6529
1777,78699,42.008,-87.6655
1777,79644,42.008,-87.6655
1778,23229,41.9611,-87.6954
1778,24211,41.9611,-87.6954
1779,30325,41.8918,-87.6206
1779,30456,41.8915,-87.6268
1780,52949,41.8713,-87.6737
1780,53537,41.8912,-87.6769
1781,30473,41.8915,-87.6268
1781,30882,41.8892,-87.6385
1782,71163,41.884,-87.6247
1782,71965,41.9002,-87.643
1783,65848,41.894,-87.6293
1783,65857,41.894,-87.6293
1784,64913,41.8649,-87.6471
1784,65594,41.8722,-87.6615
1785,59150,41.9363,-87.6527
1785,60902,41.9784,-87.6598
1786,61612,41.8918,-87.6206
1786,62044,41.9023,-87.6277
1787,52799,41.9114,-87.6387
1787,53689,41.9313,-87.6387
1788,66228,41.8803,-87.6352
1788,68256,41.9326,-87.6659
1789,51918,41.9528,-87.65
1789,53646,41.8986,-87.6219
1790,41067,41.8821,-87.6251
1790,41556,41.8721,-87.6295
1791,50340,41.8955,-87.682
1791,50622,41.896,-87.6677
1792,66308,41.9289,-87.659
1792,67210,41.9289,-87.659
1793,63649,41.8938,-87.6417
1793,64557,41.9218,-87.6441
1794,62775,41.8777,-87.6548
1794,63635,41.9007,-87.6626
1795,40036,41.9183,-87.6363
1795,41069,41.8869,-87.626
1796,38007,41.8912,-87.6769
1796,38512,41.875,-87.6733
1797,62069,41.881,-87.6167
1797,63562,41.9147,-87.6433
1798,27650,41.8946,-87.6534
1798,28801,41.8692,-87.671
1799,63494,41.869,-87.6591
1799,63819,41.8695,-87.6555
1800,66936,41.89,-87.6366
1800,67014,41.8899,-87.6343
1801,66641,41.9394,-87.6684
1801,68290,41.891,-87.6355
1802,83455,41.9402,-87.653
1802,83724,41.9377,-87.6441
1803,54680,41.9491,-87.6486
1803,57642,42.0417,-87.6807
1804,25505,41.908,-87.6315
1804,25793,41.9183,-87.6363
1805,66890,41.9363,-87.6527
1805,67148,41.9367,-87.6368
1806,61834,41.9296,-87.7079
1806,63038,41.9137,-87.6529
1807,27272,41.8581,-87.6511
1807,27860,41.8748,-87.6498
1808,65443,41.8672,-87.626
1808,65937,41.8793,-87.632
1809,65425,41.8918,-87.6588
1809,66271,41.908,-87.6315
1810,63788,41.9482,-87.6639
1810,64553,41.9287,-87.6538
1811,71691,41.8841,-87.6569
1811,73937,41.8837,-87.6487
1812,49343,41.9077,-87.6726
1812,50217,41.9098,-87.7053
1813,20635,41.9296,-87.7079
1813,21851,41.8964,-87.661
1814,59155,41.9611,-87.729
1814,62480,41.9684,-87.7118
1815,63896,41.984,-87.6603
1815,64621,41.984,-87.6603
1816,39135,41.9331,-87.6478
1816,39688,41.9437,-87.664
1817,74899,41.8938,-87.6417
1817,75478,41.8945,-87.6179
1818,23618,41.8759,-87.6306
1818,24169,41.8863,-87.6175
1819,68469,42.0258,-87.6841
1819,69096,42.0417,-87.6807
1820,56520,41.8869,-87.626
1820,57651,41.9183,-87.6363
1821,60760,41.8992,-87.6722
1821,63104,41.8765,-87.6205
1822,43412,41.9402,-87.653
1822,45827,41.9077,-87.6726
1823,31595,41.9183,-87.6363
1823,32369,41.8944,-87.6227
1824,63235,41.9114,-87.6387
1824,63783,41.9291,-87.6491
1825,27787,41.9033,-87.6784
1825,28566,41.8964,-87.6541
1826,38423,41.9324,-87.6527
1826,40811,41.912,-87.6319
1827,62701,41.8911,-87.6666
1827,64211,41.8904,-87.6175
1828,52779,41.8765,-87.6205
1828,53331,41.8906,-87.6221
1829,74835,41.8915,-87.6268
1829,78522,41.8868,-87.6223
1830,23023,41.9218,-87.6441
1830,23980,41.8969,-87.6217
1831,44657,41.8967,-87.6357
1831,45256,41.8956,-87.6721
1832,40013,41.8708,-87.6257
1832,40760,41.8542,-87.6192
1833,51854,41.9401,-87.6455
1833,52186,41.9455,-87.6464
1834,28492,41.9289,-87.659
1834,29719,41.8957,-87.6201
1835,62400,41.9157,-87.6346
1835,63303,41.9394,-87.6684
1836,49075,41.8813,-87.6295
1836,50253,41.8672,-87.626
1837,58281,41.9547,-87.6739
1837,59281,41.9201,-87.6779
1838,67825,41.9033,-87.6784
1838,69182,41.903,-87.6838
1839,67641,41.9402,-87.653
1839,69261,41.894,-87.6293
1840,65826,41.8828,-87.6612
1840,66148,41.8777,-87.6548
1841,52340,41.8624,-87.6511
1841,54047,41.8958,-87.6259
1842,59404,41.8783,-87.6439
1842,59535,41.8804,-87.6427
1843,55663,41.8793,-87.632
1843,55964,41.8858,-87.6355
1844,65394,41.9031,-87.6739
1844,66503,41.9032,-87.6343
1845,43614,42.0529,-87.6734
1845,44968,42.0209,-87.6651
1846,45645,41.8566,-87.6275
1846,47058,41.8856,-87.6418
1847,55075,41.9397,-87.6589
1847,56043,41.9397,-87.6589
1848,54746,41.8842,-87.6296
1848,56055,41.873,-87.6691
1849,56186,42.0643,-87.6862
1849,59032,41.9836,-87.6692
1850,58409,41.9004,-87.6967
1850,59497,41.9004,-87.6967
1851,54743,41.895,-87.7649
1851,55400,41.895,-87.7649
1852,61258,41.8916,-87.6484
1852,61959,41.9035,-87.6677
1853,55292,41.8847,-87.6195
1853,55436,41.8863,-87.6175
1854,65325,41.954,-87.7191
1854,66508,41.954,-87.7191
1855,62403,41.8841,-87.6543
1855,63143,41.8841,-87.6543
1856,64637,41.8957,-87.6201
1856,65899,41.9289,-87.659
1857,56383,41.9253,-87.6658
1857,56400,41.9253,-87.6658
1858,26990,41.8847,-87.6195
1858,27526,41.8944,-87.6227
1859,64372,41.7993,-87.601
1859,64523,41.7996,-87.5947
1860,35219,41.8717,-87.651
1860,35472,41.8783,-87.6439
1861,63954,41.8763,-87.6292
1861,65391,41.908,-87.6315
1862,55362,41.8793,-87.632
1862,56873,41.9295,-87.6431
1863,58737,41.9433,-87.671
1863,60150,41.9579,-87.6495
1864,58180,41.8842,-87.6296
1864,60366,41.8721,-87.6295
1865,44523,41.8236,-87.6509
1865,44876,41.8235,-87.6656
1866,50512,41.894,-87.6293
1866,51515,41.9157,-87.6346
1867,54091,41.7887,-87.6013
1867,54650,41.8024,-87.5869
1868,57022,41.9076,-87.6386
1868,58972,41.9507,-87.6687
1869,78153,41.8837,-87.6487
1869,79487,41.8846,-87.7063
1870,63083,41.908,-87.6315
1870,63490,41.9222,-87.6389
1871,71459,41.9406,-87.6785
1871,72032,41.9445,-87.6547
1872,32563,41.8793,-87.6399
1872,32753,41.8803,-87.6352
1873,44065,41.894,-87.6293
1873,44381,41.8938,-87.6417
1874,72173,41.8695,-87.6555
1874,72963,41.8672,-87.626
1875,62156,41.9365,-87.6475
1875,62995,41.9616,-87.666
1876,62655,41.8887,-87.6444
1876,62960,41.8841,-87.6543
1877,59218,41.9491,-87.6486
1877,60038,41.9491,-87.6486
1878,67632,41.9218,-87.6441
1878,68533,41.8938,-87.6417
1879,64643,41.8863,-87.6175
1879,64962,41.8926,-87.6145
1880,29053,41.9114,-87.6387
1880,29425,41.9035,-87.6434
1881,62294,41.8918,-87.6588
1881,64556,41.8918,-87.6588
1882,55364,41.881,-87.6167
1882,57267,41.8795,-87.6257
1883,45240,41.9948,-87.6603
1883,47725,41.9105,-87.6896
1884,48507,41.8772,-87.6394
1884,49220,41.8671,-87.6411
1885,32701,41.9032,-87.6343
1885,33076,41.8969,-87.6217
1886,45632,41.8842,-87.6296
1886,46126,41.894,-87.6293
1887,29812,41.9322,-87.6586
1887,30240,41.9433,-87.671
1888,58014,41.9117,-87.6268
1888,59055,41.8856,-87.6418
1889,64655,41.9023,-87.6277
1889,66040,41.8999,-87.6344
1890,28541,41.9326,-87.6364
1890,28826,41.9291,-87.6491
1891,36361,41.8831,-87.657
1891,36475,41.8828,-87.6612
1892,26600,41.8958,-87.6772
1892,26879,41.8996,-87.6677
1893,61537,41.8779,-87.6241
1893,62499,41.8779,-87.6241
1894,72244,41.8457,-87.6225
1894,72840,41.8672,-87.626
1895,68150,41.8911,-87.6666
1895,68834,41.9004,-87.6967
1896,50784,41.8986,-87.6219
1896,51111,41.8918,-87.6206
1897,64436,41.9146,-87.668
1897,66493,41.916,-87.6773
1898,47919,42.0189,-87.69
1898,48158,42.0123,-87.6882
1899,52931,41.9455,-87.6464
1899,53473,41.9579,-87.6495
1900,32384,41.9394,-87.6684
1900,33951,41.9671,-87.6674
1901,39572,41.961,-87.6496
1901,39799,41.9544,-87.648
1902,61512,41.8846,-87.6446
1902,62239,41.8777,-87.6548
1903,67235,41.8777,-87.6548
1903,68153,41.896,-87.6677
1904,43041,41.896,-87.6677
1904,43205,41.8958,-87.6772
1905,65070,41.8904,-87.6175
1905,69281,41.8918,-87.6206
1906,44912,41.9097,-87.6481
1906,48971,41.9097,-87.6481
1907,43917,41.908,-87.6315
1907,45576,41.9455,-87.6464
1908,68204,41.8777,-87.6353
1908,72022,41.8672,-87.626
1909,65274,41.9716,-87.6502
1909,65996,41.9716,-87.6502
1910,29570,41.9652,-87.6581
1910,29942,41.9733,-87.6678
1911,48813,41.8949,-87.6323
1911,48888,41.8947,-87.6344
1912,64766,41.8026,-87.5904
1912,65164,41.8141,-87.597
1913,68174,41.9326,-87.6659
1913,70039,41.8855,-87.6523
1914,44441,41.886,-87.6309
1914,44602,41.886,-87.6309
1915,46526,41.9528,-87.65
1915,48276,41.8869,-87.626
1916,62643,41.781,-87.5761
1916,63077,41.7917,-87.5839
1917,70380,41.9295,-87.6842
1917,71197,41.9035,-87.6677
1918,29869,41.8968,-87.6309
1918,31251,41.9365,-87.6475
1919,56541,41.894,-87.6293
1919,62697,41.894,-87.6293
1920,49204,41.9406,-87.6785
1920,50635,41.9738,-87.6597
1921,57965,41.9671,-87.6674
1921,58355,41.968,-87.65
1922,43825,41.8949,-87.6323
1922,44778,41.8945,-87.6179
1923,57567,41.8485,-87.6851
1923,58726,41.8485,-87.6851
1924,48928,41.9035,-87.6434
1924,49260,41.903,-87.6313
1925,64937,42.0086,-87.6905
1925,67036,42.0636,-87.6987
1926,47976,41.903,-87.6313
1926,48290,41.9035,-87.6434
1927,69770,41.7993,-87.601
1927,72792,41.803,-87.6066
1928,41775,41.8904,-87.6175
1928,42506,41.884,-87.6247
1929,41055,41.884,-87.6247
1929,41830,41.8938,-87.6417
1930,63425,41.9035,-87.6677
1930,63934,41.8958,-87.6772
1931,36982,41.9121,-87.6347
1931,37143,41.9067,-87.6348
1932,62715,41.8887,-87.6444
1932,63365,41.8777,-87.6548
1933,61198,41.8782,-87.6319
1933,61833,41.8938,-87.6417
1934,53996,41.8944,-87.6227
1934,54537,41.8916,-87.6484
1935,56397,41.9395,-87.6638
1935,56809,41.9331,-87.6478
1936,63431,41.881,-87.6241
1936,65565,41.881,-87.6241
1937,57264,41.8777,-87.6353
1937,58020,41.9114,-87.6387
1938,52857,41.886,-87.6309
1938,53190,41.8793,-87.6399
1939,61297,41.8582,-87.6565
1939,62129,41.8671,-87.6411
1940,67088,41.9296,-87.7079
1940,69117,41.9241,-87.6765
1941,26654,41.8912,-87.6769
1941,27271,41.8715,-87.6699
1942,50123,41.9029,-87.6873
1942,50683,41.9035,-87.6677
1943,44496,41.8679,-87.623
1943,44974,41.8813,-87.6295
1944,44078,41.8314,-87.618
1944,44994,41.8165,-87.6066
1945,47793,41.9652,-87.6581
1945,49369,41.9199,-87.6488
1946,62981,41.8726,-87.6335
1946,63613,41.8776,-87.6496
1947,56850,41.9542,-87.6644
1947,57501,41.961,-87.6496
1948,69388,41.9331,-87.6478
1948,69848,41.9259,-87.639
1949,56174,41.9402,-87.653
1949,56571,41.9482,-87.6639
1950,61297,41.9004,-87.6967
1950,61322,41.9004,-87.6967
1951,61597,41.9547,-87.6739
1951,62905,41.9671,-87.679
1952,43547,41.8026,-87.5904
1952,44253,41.8141,-87.597
1953,53645,41.9046,-87.6406
1953,54149,41.8899,-87.6343
1954,63156,41.8542,-87.6192
1954,66442,41.8542,-87.6192
1955,31562,41.9126,-87.6814
1955,32021,41.9295,-87.6842
1956,56591,41.8967,-87.6357
1956,57983,41.9029,-87.6873
1957,61711,41.7917,-87.5839
1957,62864,41.7993,-87.601
1958,59740,41.9126,-87.6814
1958,61410,41.9296,-87.7079
1959,65832,41.9227,-87.6972
1959,68437,41.9227,-87.6972
1960,66049,41.9259,-87.639
1960,66795,41.9256,-87.6537
1961,62771,41.8777,-87.6353
1961,63127,41.8892,-87.6385
1962,34153,41.8427,-87.6355
1962,34209,41.8427,-87.6355
1963,52859,41.9397,-87.6589
1963,53186,41.9508,-87.6592
1964,58570,41.8964,-87.661
1964,62399,,
1965,30474,41.9097,-87.6481
1965,31121,41.9312,-87.6443
1966,46856,41.9126,-87.6814
1966,47000,41.9155,-87.687
1967,67565,41.9031,-87.6739
1967,68374,41.916,-87.6773
1968,48283,41.858,-87.6408
1968,50840,41.8703,-87.6395
1969,59222,41.8715,-87.6699
1969,60289,41.8946,-87.6534
1970,56245,41.7993,-87.601
1970,56671,41.7995,-87.5865
1971,56518,41.8944,-87.6227
1971,56952,41.908,-87.6315
1972,62745,41.9296,-87.7079
1972,69000,41.9296,-87.7079
1973,47265,41.8721,-87.6295
1973,49216,41.8721,-87.6295
1974,41274,41.9948,-87.6603
1974,41964,42.0106,-87.6624
1975,63944,41.9126,-87.6814
1975,64815,41.9353,-87.7169
1976,58221,41.8803,-87.6352
1976,59489,41.9291,-87.6491
1977,77022,41.9185,-87.6974
1977,79391,41.9098,-87.7053
1978,65715,41.9183,-87.6363
1978,67477,41.9117,-87.6268
1979,44853,41.8679,-87.623
1979,44969,41.8672,-87.626
1980,54666,41.8759,-87.6306
1980,55029,41.8834,-87.6412
1981,25902,41.9542,-87.6544
1981,27056,41.9105,-87.6531
1982,76334,41.8882,-87.6364
1982,77857,41.9076,-87.6386
1983,57197,41.8794,-87.6298
1983,58198,41.901,-87.6238
1984,59683,41.8781,-87.6398
1984,60335,41.8847,-87.6195
1985,57684,41.8955,-87.682
1985,58731,41.8819,-87.6488
1986,49124,42.0258,-87.6841
1986,49553,42.017,-87.6777
1987,35623,41.9406,-87.6785
1987,37516,41.9942,-87.6894
1988,8778,41.8821,-87.6251
1988,10666,41.9157,-87.6346
1989,75499,41.8945,-87.6179
1989,76342,41.9183,-87.6363
1990,65570,41.9544,-87.648
1990,65828,41.9542,-87.6544
1991,61584,41.894,-87.6293
1991,62060,41.8915,-87.6268
1992,58734,41.8538,-87.6466
1992,59328,41.8576,-87.6615
1993,63395,41.8855,-87.6523
1993,65215,41.9326,-87.6659
1994,76041,41.954,-87.7191
1994,77844,42.0018,-87.6888
1995,59277,41.8999,-87.6344
1995,61046,41.9067,-87.6348
1996,54010,41.9463,-87.731
1996,60797,41.9614,-87.6762
1997,613,41.8416,-87.6574
1997,85707,41.8416,-87.6574
1998,64120,41.8969,-87.6217
1998,66160,41.9585,-87.655
1999,29614,41.8842,-87.6296
1999,29626,41.8842,-87.6296
2000,23764,41.9208,-87.6637
2000,23995,41.916,-87.6689
2001,71983,41.903,-87.6313
2001,72610,41.9181,-87.6437
2002,61321,41.8582,-87.6565
2002,62134,41.8671,-87.6411
2003,61522,41.8794,-87.6298
2003,62403,41.8604,-87.6258
2004,54523,41.8834,-87.6412
2004,54647,41.8856,-87.6418
2005,62902,41.8915,-87.6268
2005,63688,41.8958,-87.6259
2006,24667,41.8271,-87.6457
2006,26868,41.8307,-87.656
2007,39034,41.8382,-87.6451
2007,39412,41.8306,-87.6413
2008,50775,41.8783,-87.6439
2008,51168,41.8722,-87.6615
2009,20472,41.9652,-87.6581
2009,22664,41.9652,-87.6581
2010,29549,41.8946,-87.6534
2010,29851,41.8887,-87.6444
2011,35715,41.8958,-87.6259
2011,36626,41.8832,-87.6511
2012,29368,41.9494,-87.6545
2012,31722,41.9104,-87.6972
2013,25473,41.9155,-87.687
2013,25578,41.9155,-87.687
2014,66741,41.8912,-87.6769
2014,67467,41.8958,-87.6772
2015,66734,41.8915,-87.6268
2015,70333,41.8915,-87.6268
2016,38811,41.9942,-87.6894
2016,40591,41.9394,-87.6833
2017,36753,41.9097,-87.6481
2017,38328,41.8842,-87.6296
2018,65616,41.9377,-87.6441
2018,67812,41.9312,-87.6443
2019,51834,41.9617,-87.6546
2019,52113,41.9579,-87.6495
2020,46035,41.969,-87.696
2020,48646,41.969,-87.696
2021,55088,42.0127,-87.6661
2021,55528,42.001,-87.6612
2022,57611,41.8968,-87.6309
2022,57968,41.8945,-87.6179
2023,28840,41.8582,-87.6565
2023,30100,41.8309,-87.628
2024,57333,41.9218,-87.6441
2024,59572,41.9331,-87.6478
2025,67672,41.8887,-87.6444
2025,68557,41.8944,-87.6227
2026,35738,41.9035,-87.6434
2026,36058,41.9114,-87.6387
2027,49383,41.9437,-87.649
2027,50261,41.9437,-87.649
2028,61041,41.9157,-87.6346
2028,61404,41.9312,-87.6443
2029,51265,41.8918,-87.6206
2029,51729,41.8831,-87.6373
2030,58145,41.8945,-87.6179
2030,58307,41.8926,-87.6145
2031,39565,41.9402,-87.653
2031,40213,41.9295,-87.6431
2032,19023,41.8703,-87.6395
2032,19223,41.8743,-87.6396
2033,45332,41.9029,-87.6377
2033,45344,41.9029,-87.6377
2034,65866,41.9184,-87.6522
2034,66161,41.9181,-87.6437
2035,31689,41.881,-87.6241
2035,32007,41.8863,-87.6175
2036,59853,41.9129,-87.6642
2036,60566,41.9147,-87.6433
2037,66966,41.8992,-87.6722
2037,68676,41.9295,-87.6431
2038,49371,41.9799,-87.6819
2038,49769,41.9691,-87.6742
2039,46143,42.0086,-87.6905
2039,47712,42.0189,-87.69
2040,67487,41.869,-87.6591
2040,68340,41.8827,-87.6325
2041,64059,41.9942,-87.6894
2041,64075,41.9942,-87.6894
2042,65669,41.9218,-87.6441
2042,65850,41.9215,-87.6538
2043,48489,41.8795,-87.6257
2043,52287,41.8974,-87.6287
2044,63143,41.7917,-87.5839
2044,63832,41.7993,-87.601
2045,61270,41.8945,-87.6179
2045,61708,41.8947,-87.6384
2046,51628,41.9098,-87.7053
2046,51984,41.9175,-87.7018
2047,59209,41.9291,-87.6491
2047,59747,41.9395,-87.6638
2048,40234,41.8819,-87.6488
2048,40841,41.8722,-87.6615
2049,52966,41.9013,-87.6774
2049,53678,41.9202,-87.693
2050,38962,41.8514,-87.6188
2050,40451,41.8842,-87.6296
2051,29903,41.894,-87.6293
2051,30823,41.9218,-87.6441
2052,44077,41.8794,-87.6355
2052,44235,41.8793,-87.6399
2053,51457,41.8892,-87.6278
2053,53643,41.9528,-87.65
2054,53040,41.9528,-87.65
2054,54594,41.9948,-87.6603
2055,58947,41.9798,-87.6775
2055,59705,41.969,-87.696
2056,64550,41.8958,-87.6259
2056,65200,41.8892,-87.6385
2057,30545,41.8793,-87.6399
2057,30958,41.886,-87.6309
2058,59585,41.9331,-87.6478
2058,61320,41.908,-87.6315
2059,29975,41.9032,-87.6343
2059,30254,41.9002,-87.643
2060,57796,41.9324,-87.6527
2060,59042,41.9324,-87.6527
2061,25717,41.8868,-87.6223
2061,26206,41.8944,-87.6227
2062,49677,41.8947,-87.6344
2062,51483,41.9397,-87.6589
2063,55124,42.0091,-87.6742
2063,55499,42.0106,-87.6624
2064,30787,41.916,-87.6689
2064,31381,41.9287,-87.6538
2065,43631,41.8728,-87.624
2065,44501,41.8728,-87.624
2066,61445,41.8779,-87.6241
2066,63487,41.8779,-87.6241
2067,65153,41.9114,-87.6387
2067,65880,41.9324,-87.6527
2068,64271,41.8582,-87.6565
2068,65004,41.8819,-87.6488
2069,64439,41.9365,-87.6475
2069,64798,41.9326,-87.6364
2070,35093,41.9076,-87.6386
2070,35346,41.903,-87.6313
2071,45711,41.7932,-87.5878
2071,46141,41.7804,-87.5914
2072,65368,41.9433,-87.671
2072,65798,41.9322,-87.6586
2073,60400,41.8944,-87.6227
2073,60757,41.8868,-87.6223
2074,67990,41.9491,-87.6486
2074,69597,41.9491,-87.6486
2075,63404,41.881,-87.6241
2075,65185,41.8765,-87.6205
2076,28836,41.8772,-87.6278
2076,29634,41.8457,-87.6225
2077,56358,41.8955,-87.682
2077,57128,41.8686,-87.6862
2078,41752,41.9071,-87.6673
2078,42069,41.9105,-87.6531
2079,27798,41.9738,-87.6597
2079,29114,41.9406,-87.6785
2080,40665,41.8541,-87.6858
2080,42321,41.8915,-87.6268
2081,56337,41.8958,-87.6772
2081,56936,41.9004,-87.6967
2082,44366,41.8794,-87.6298
2082,45648,41.8964,-87.6541
2083,31305,41.8579,-87.6687
2083,31721,41.8692,-87.671
2084,70357,41.9402,-87.653
2084,71024,41.9181,-87.6437
2085,60421,41.8762,-87.6244
2085,61012,41.8915,-87.6268
2086,35401,41.7996,-87.5947
2086,35734,41.8024,-87.5869
2087,51461,41.961,-87.6496
2087,51973,41.9542,-87.6644
2088,42764,41.9029,-87.6377
2088,42924,41.8982,-87.6375
2089,45248,42.016,-87.6686
2089,47152,42.0482,-87.6835
2090,48473,41.9365,-87.6475
2090,48750,41.9367,-87.6368
2091,65185,41.9007,-87.6626
2091,65634,41.9094,-87.6777
2092,60614,41.9616,-87.666
2092,66167,41.9616,-87.666
2093,63643,41.9222,-87.6389
2093,64969,41.9617,-87.6546
2094,62702,41.9007,-87.6626
2094,63634,41.9146,-87.668
2095,67023,41.903,-87.6975
2095,68029,41.9027,-87.7092
2096,63428,41.8794,-87.6298
2096,64482,41.9182,-87.6569
2097,42585,41.9357,-87.6636
2097,43703,41.8996,-87.6677
2098,61869,41.9507,-87.6687
2098,62561,41.9617,-87.6546
2099,34262,41.9004,-87.6967
2099,35030,41.8958,-87.6772
2100,65610,41.9155,-87.687
2100,67016,41.9155,-87.687
2101,38836,41.8957,-87.6201
2101,40283,41.869,-87.6591
2102,48053,41.8908,-87.6317
2102,48562,41.8946,-87.6534
2103,46420,41.956,-87.6803
2103,46605,41.9488,-87.6753
2104,22260,41.8822,-87.6411
2104,22962,41.8958,-87.6259
2105,56674,41.9493,-87.6463
2105,57072,41.9508,-87.6592
2106,64710,41.9033,-87.6784
2106,65149,41.916,-87.6773
2107,51472,41.9367,-87.6368
2107,52915,41.9408,-87.6392
2108,39201,41.9218,-87.6441
2108,39211,41.9218,-87.6441
2109,61279,41.9295,-87.6431
2109,61573,41.9365,-87.6475
2110,51939,41.978,-87.668
2110,53293,41.984,-87.6603
2111,65171,41.9365,-87.6475
2111,66833,41.9295,-87.6431
2112,67887,41.8828,-87.6612
2112,68266,41.8777,-87.6548
2113,66693,41.9579,-87.6736
2113,66839,41.956,-87.6803
2114,45893,41.9542,-87.6644
2114,46643,41.963,-87.6848
2115,34453,41.894,-87.6293
2115,35478,41.894,-87.6293
2116,70047,41.916,-87.6773
2116,72226,41.9094,-87.6777
2117,52610,41.9023,-87.6277
2117,54460,41.903,-87.6313
2118,37549,41.9942,-87.6894
2118,38741,41.9942,-87.6894
2119,82428,41.9291,-87.6491
2119,84041,41.8916,-87.6484
2120,63831,41.908,-87.6315
2120,67306,41.908,-87.6315
2121,45421,41.9029,-87.6377
2121,47174,41.894,-87.6293
2122,52738,42.0482,-87.6835
2122,53964,42.016,-87.6686
2123,66454,41.9312,-87.6443
2123,67621,41.9222,-87.6389
2124,44580,41.9326,-87.6364
2124,47241,41.9326,-87.6364
2125,76217,41.8938,-87.6417
2125,77093,41.8938,-87.6417
2126,61217,41.9259,-87.6493
2126,63442,41.9324,-87.6527
2127,44880,41.9102,-87.6823
2127,46301,41.9295,-87.6431
2128,66759,41.8918,-87.6588
2128,67503,41.873,-87.6691
2129,54894,41.9032,-87.6343
2129,56802,41.9067,-87.6348
2130,47147,41.9139,-87.6488
2130,48294,41.9528,-87.65
2131,27174,41.9035,-87.6677
2131,29088,41.9377,-87.6441
2132,85803,41.899,-87.6299
2132,86280,41.8904,-87.6175
2133,24173,41.9137,-87.6529
2133,25139,41.903,-87.6313
2134,48781,41.9367,-87.6368
2134,49714,41.9295,-87.6842
2135,63472,41.8957,-87.6201
2135,63546,41.8945,-87.6179
2136,53578,41.8999,-87.6344
2136,55833,41.9183,-87.6363
2137,37786,41.8947,-87.6344
2137,38788,41.9121,-87.6347
2138,57223,41.8957,-87.6201
2138,57953,41.8978,-87.6429
2139,38510,41.9105,-87.6531
2139,38889,41.9071,-87.6673
2140,44762,41.9377,-87.6441
2140,45031,41.9331,-87.6478
